Customer ID,Recency,Frequency,Monetary,Cluster,Segment
17656,73,5,1674.69,2,Loyal Customers
17657,430,1,126.0,4,Dormant Customers
17658,26,2,595.42,3,New / Developing Customers
17659,17,14,3586.9900000000002,2,Loyal Customers
17660,141,2,342.22,4,Dormant Customers
17662,662,2,412.92,4,Dormant Customers
17663,26,17,5175.83,2,Loyal Customers
17664,19,4,1166.23,3,New / Developing Customers
17665,493,1,563.1,4,Dormant Customers
17666,4,5,2047.8,2,Loyal Customers
17667,66,9,3950.7,2,Loyal Customers
17668,1,2,347.75,3,New / Developing Customers
17669,43,10,6142.35,2,Loyal Customers
17670,228,1,205.7,4,Dormant Customers
17671,16,5,2009.16,2,Loyal Customers
17672,50,7,5778.63,2,Loyal Customers
17673,2,13,4173.88,0,Champions
17674,74,2,551.04,3,New / Developing Customers
17675,1,70,37642.48,0,Champions
17676,4,10,2448.64,2,Loyal Customers
17677,2,54,35058.46,0,Champions
17678,264,2,599.76,1,At-Risk Customers
17679,53,7,3577.61,2,Loyal Customers
17680,24,3,497.45,3,New / Developing Customers
17681,597,5,731.2,1,At-Risk Customers
17682,10,11,4065.28,2,Loyal Customers
17683,386,3,819.01,1,At-Risk Customers
17684,44,1,239.41,3,New / Developing Customers
17685,17,12,5454.95,2,Loyal Customers
17686,7,9,8296.81,2,Loyal Customers
17687,421,1,432.68,4,Dormant Customers
17688,394,1,304.2,4,Dormant Customers
17689,388,2,317.08,4,Dormant Customers
17690,30,20,6963.8,0,Champions
17691,358,4,637.5500000000001,1,At-Risk Customers
17692,127,12,2975.8,2,Loyal Customers
17693,137,1,200.47,4,Dormant Customers
17694,142,3,1695.97,1,At-Risk Customers
17695,132,5,1746.04,1,At-Risk Customers
17696,38,27,7679.59,0,Champions
17697,236,1,338.95,4,Dormant Customers
17698,261,1,154.95,4,Dormant Customers
17699,477,2,442.0,4,Dormant Customers
17700,17,14,6679.97,2,Loyal Customers
17701,253,1,417.95,4,Dormant Customers
17702,30,6,3144.04,2,Loyal Customers
17703,35,4,1094.84,3,New / Developing Customers
17704,169,2,885.19,1,At-Risk Customers
17705,3,11,2083.9,2,Loyal Customers
17706,4,31,20272.15,0,Champions
17707,185,8,609.3000000000001,1,At-Risk Customers
17708,188,4,884.1800000000001,1,At-Risk Customers
17709,170,5,671.01,1,At-Risk Customers
17710,424,1,293.5,4,Dormant Customers
17711,11,2,385.1,3,New / Developing Customers
17712,45,1,522.91,3,New / Developing Customers
17713,382,4,1198.09,1,At-Risk Customers
17714,321,5,1410.18,1,At-Risk Customers
17715,201,2,489.59999999999997,1,At-Risk Customers
17716,23,24,15956.97,0,Champions
17717,421,1,376.92,4,Dormant Customers
17718,232,2,439.18,4,Dormant Customers
17719,38,15,5396.04,2,Loyal Customers
17720,26,10,2666.91,2,Loyal Customers
17721,659,1,307.21000000000004,4,Dormant Customers
17722,96,5,3520.2200000000003,2,Loyal Customers
17723,127,7,3378.4000000000005,2,Loyal Customers
17724,71,3,1033.0,1,At-Risk Customers
17725,16,11,3439.08,2,Loyal Customers
17726,395,7,1092.06,1,At-Risk Customers
17727,15,1,1060.25,3,New / Developing Customers
17728,4,5,4238.76,2,Loyal Customers
17729,596,1,438.65000000000003,4,Dormant Customers
17730,3,20,7773.8,0,Champions
17731,79,6,1708.99,2,Loyal Customers
17732,373,8,2166.42,1,At-Risk Customers
17733,39,2,692.19,3,New / Developing Customers
17734,54,6,1442.32,2,Loyal Customers
17735,2,26,16790.33,0,Champions
17736,9,3,377.44,3,New / Developing Customers
17737,9,2,168.24,3,New / Developing Customers
17738,19,13,4183.56,2,Loyal Customers
17739,12,18,7730.59,0,Champions
17740,389,6,426.9,1,At-Risk Customers
17741,407,2,101.1,4,Dormant Customers
17742,113,11,2098.48,2,Loyal Customers
17743,448,1,229.2,4,Dormant Customers
17744,4,7,2649.14,2,Loyal Customers
17745,478,2,600.34,1,At-Risk Customers
17746,240,4,904.1800000000001,1,At-Risk Customers
17747,113,1,71.4,4,Dormant Customers
17748,527,1,358.15,4,Dormant Customers
17749,178,3,1026.18,1,At-Risk Customers
17750,5,9,1710.45,2,Loyal Customers
17751,421,1,157.85999999999999,4,Dormant Customers
17752,359,1,80.64,4,Dormant Customers
17753,464,4,382.06,1,At-Risk Customers
17754,1,13,4451.22,0,Champions
17756,376,3,728.75,1,At-Risk Customers
17757,1,56,9074.05,0,Champions
17758,19,12,4964.03,2,Loyal Customers
17759,17,5,1261.88,2,Loyal Customers
17760,22,6,746.39,3,New / Developing Customers
17761,33,1,712.78,3,New / Developing Customers
17762,456,1,129.75,4,Dormant Customers
17763,263,4,86.15,4,Dormant Customers
17764,51,5,1513.57,2,Loyal Customers
17765,159,4,524.0,1,At-Risk Customers
17766,381,2,299.61,4,Dormant Customers
17767,15,2,413.05,3,New / Developing Customers
17768,8,7,3292.73,2,Loyal Customers
17769,13,17,7053.38,0,Champions
17770,199,5,1143.27,1,At-Risk Customers
17771,57,4,387.41,3,New / Developing Customers
17772,11,3,360.75,3,New / Developing Customers
17773,514,2,575.37,1,At-Risk Customers
17774,97,9,3273.83,2,Loyal Customers
17775,255,1,56.4,4,Dormant Customers
17776,387,2,330.56,4,Dormant Customers
17777,25,3,647.56,3,New / Developing Customers
17778,662,1,197.70000000000002,4,Dormant Customers
17779,21,3,650.32,3,New / Developing Customers
17780,667,3,346.56,4,Dormant Customers
17781,159,2,188.02,4,Dormant Customers
17782,383,2,679.02,1,At-Risk Customers
17783,72,3,376.96,3,New / Developing Customers
17784,550,1,112.86,4,Dormant Customers
17785,53,3,403.38,3,New / Developing Customers
17786,85,2,266.85,3,New / Developing Customers
17787,153,4,1817.54,1,At-Risk Customers
17788,74,2,1117.9,3,New / Developing Customers
17789,281,2,397.15,4,Dormant Customers
17790,27,20,2779.41,2,Loyal Customers
17791,30,1,106.1,3,New / Developing Customers
17792,467,2,368.35,4,Dormant Customers
17793,25,1,300.34,3,New / Developing Customers
17794,687,2,147.3,4,Dormant Customers
17795,180,2,342.83,4,Dormant Customers
17796,40,7,1236.39,2,Loyal Customers
17797,22,8,1971.87,2,Loyal Customers
17798,582,1,178.07,4,Dormant Customers
17799,22,20,6246.93,0,Champions
17800,37,9,1187.21,2,Loyal Customers
17801,451,3,770.03,1,At-Risk Customers
17802,82,10,4946.22,2,Loyal Customers
17803,392,1,184.66,4,Dormant Customers
17804,376,3,383.78000000000003,1,At-Risk Customers
17805,74,2,927.03,3,New / Developing Customers
17806,11,1,546.04,3,New / Developing Customers
17807,395,3,437.87,1,At-Risk Customers
17808,549,4,262.64,4,Dormant Customers
17809,16,20,10085.89,0,Champions
17810,669,2,373.16,4,Dormant Customers
17811,4,47,9519.8,0,Champions
17812,13,7,911.99,2,Loyal Customers
17813,14,5,1698.07,2,Loyal Customers
17814,375,2,1609.37,1,At-Risk Customers
17815,393,1,591.96,4,Dormant Customers
17816,37,6,96.11,3,New / Developing Customers
17817,4,6,788.15,3,New / Developing Customers
17818,738,1,124.78,4,Dormant Customers
17819,72,12,6021.05,2,Loyal Customers
17820,374,1,180.60999999999999,4,Dormant Customers
17821,406,1,334.62,4,Dormant Customers
17822,420,5,2162.93,1,At-Risk Customers
17823,421,2,449.25,4,Dormant Customers
17824,51,1,298.4,3,New / Developing Customers
17825,599,4,701.96,1,At-Risk Customers
17826,374,1,133.34,4,Dormant Customers
17827,5,6,2376.17,2,Loyal Customers
17828,23,4,1820.09,2,Loyal Customers
17829,299,5,4756.74,1,At-Risk Customers
17830,2,3,398.7,3,New / Developing Customers
17831,33,1,35.400000000000006,4,Dormant Customers
17832,50,1,155.37,3,New / Developing Customers
17833,723,1,338.46000000000004,4,Dormant Customers
17834,415,2,689.6700000000001,1,At-Risk Customers
17835,3,3,342.24,3,New / Developing Customers
17836,47,1,110.21000000000001,4,Dormant Customers
17837,42,8,1541.23,2,Loyal Customers
17838,27,13,5604.64,2,Loyal Customers
17839,42,1,318.15,3,New / Developing Customers
17840,444,1,175.9,4,Dormant Customers
17841,2,211,68545.25,0,Champions
17842,602,1,430.69,4,Dormant Customers
17843,303,2,320.4,4,Dormant Customers
17844,107,1,51.559999999999995,4,Dormant Customers
17845,555,4,596.09,1,At-Risk Customers
17846,85,1,2033.1,1,At-Risk Customers
17847,516,2,129.69,4,Dormant Customers
17848,81,30,3559.11,2,Loyal Customers
17849,218,8,1063.76,1,At-Risk Customers
17850,372,155,51208.87,0,Champions
17851,422,6,1552.35,1,At-Risk Customers
17852,12,5,657.8100000000001,3,New / Developing Customers
17853,407,3,1596.29,1,At-Risk Customers
17854,185,6,1068.5,1,At-Risk Customers
17855,373,1,208.97,4,Dormant Customers
17856,2,4,1418.03,3,New / Developing Customers
17857,4,24,27347.04,0,Champions
17858,6,30,12518.65,0,Champions
17859,305,1,141.92000000000002,4,Dormant Customers
17860,369,4,717.39,1,At-Risk Customers
17861,3,18,5088.29,0,Champions
17862,324,4,1254.89,1,At-Risk Customers
17863,59,12,5360.48,2,Loyal Customers
17864,13,5,876.57,3,New / Developing Customers
17865,31,46,26312.190000000002,0,Champions
17866,143,3,1134.95,1,At-Risk Customers
17867,30,15,1582.0500000000002,2,Loyal Customers
17868,386,1,227.15,4,Dormant Customers
17869,107,7,813.64,1,At-Risk Customers
17870,2,13,2753.29,0,Champions
17871,205,5,1068.95,1,At-Risk Customers
17872,382,1,235.87,4,Dormant Customers
17873,80,18,6265.33,2,Loyal Customers
17874,185,6,683.46,1,At-Risk Customers
17875,688,1,167.1,4,Dormant Customers
17876,400,3,3424.02,1,At-Risk Customers
17877,170,1,237.61,4,Dormant Customers
17878,44,3,1378.93,3,New / Developing Customers
17879,174,1,178.51999999999998,4,Dormant Customers
17880,365,3,824.9200000000001,1,At-Risk Customers
17881,304,1,133.35000000000002,4,Dormant Customers
17882,379,2,291.56,4,Dormant Customers
17883,3,7,988.42,2,Loyal Customers
17884,4,20,2698.47,0,Champions
17885,12,1,156.34,3,New / Developing Customers
17886,32,6,1572.55,2,Loyal Customers
17887,129,1,111.35,4,Dormant Customers
17888,21,25,1807.44,2,Loyal Customers
17889,212,7,746.42,1,At-Risk Customers
17890,323,2,586.89,1,At-Risk Customers
17891,162,1,203.85999999999999,4,Dormant Customers
17892,56,3,244.1,3,New / Developing Customers
17893,225,1,107.21,4,Dormant Customers
17894,72,18,2304.58,2,Loyal Customers
17895,44,1,95.45,4,Dormant Customers
17896,23,1,256.32,3,New / Developing Customers
17897,173,9,2099.89,1,At-Risk Customers
17898,85,4,299.18,3,New / Developing Customers
17899,159,1,154.55,4,Dormant Customers
17900,190,2,112.19999999999999,4,Dormant Customers
17901,29,3,260.08,3,New / Developing Customers
17902,547,1,216.39999999999998,4,Dormant Customers
17903,394,1,381.09000000000003,4,Dormant Customers
17904,21,1,181.07,3,New / Developing Customers
17905,71,13,2178.87,2,Loyal Customers
17906,247,1,72.9,4,Dormant Customers
17907,641,1,291.76,4,Dormant Customers
17908,374,5,1142.47,1,At-Risk Customers
17909,737,1,110.05,4,Dormant Customers
17910,726,1,261.7,4,Dormant Customers
17911,9,1,366.23,3,New / Developing Customers
17912,310,6,374.55,1,At-Risk Customers
17913,59,14,3429.29,2,Loyal Customers
17914,4,1,329.36,3,New / Developing Customers
17915,551,1,225.78,4,Dormant Customers
17916,629,2,43.87,4,Dormant Customers
17917,45,3,335.03,3,New / Developing Customers
17918,501,3,396.39,1,At-Risk Customers
17919,88,2,1840.32,1,At-Risk Customers
17920,4,54,23581.78,0,Champions
17921,64,10,2394.36,2,Loyal Customers
17922,543,1,170.4,4,Dormant Customers
17923,282,3,497.0,1,At-Risk Customers
17924,12,8,3257.7000000000003,2,Loyal Customers
17925,373,1,244.08,4,Dormant Customers
17926,133,5,1035.49,1,At-Risk Customers
17927,722,1,294.0,4,Dormant Customers
17928,45,3,341.24,3,New / Developing Customers
17929,11,12,3082.1,2,Loyal Customers
17930,36,13,4275.22,2,Loyal Customers
17931,134,14,3402.24,2,Loyal Customers
17932,29,3,1331.57,3,New / Developing Customers
17933,632,1,114.69,4,Dormant Customers
17934,52,3,1049.15,3,New / Developing Customers
17935,138,7,686.14,1,At-Risk Customers
17936,5,1,380.13,3,New / Developing Customers
17937,9,7,4301.22,2,Loyal Customers
17938,420,1,144.29,4,Dormant Customers
17939,160,1,99.14,4,Dormant Customers
17940,49,16,30306.79,0,Champions
17941,131,4,1433.28,1,At-Risk Customers
17942,8,1,77.50000000000001,3,New / Developing Customers
17944,423,1,74.99,4,Dormant Customers
17945,697,3,360.35,4,Dormant Customers
17946,233,2,149.57999999999998,4,Dormant Customers
17947,37,1,176.68,3,New / Developing Customers
17948,147,1,358.56000000000006,4,Dormant Customers
17949,1,118,117314.08,0,Champions
17950,72,7,1166.29,2,Loyal Customers
17951,40,4,1340.5800000000002,3,New / Developing Customers
17952,378,4,788.46,1,At-Risk Customers
17953,540,1,159.17000000000002,4,Dormant Customers
17954,5,19,3804.38,0,Champions
17955,199,6,949.9,1,At-Risk Customers
17956,249,1,12.75,4,Dormant Customers
17957,66,1,111.68,4,Dormant Customers
17958,117,2,973.88,1,At-Risk Customers
17959,592,1,140.75,4,Dormant Customers
17960,171,3,135.08,4,Dormant Customers
17961,21,100,2866.74,0,Champions
17962,142,4,666.96,1,At-Risk Customers
17963,471,4,643.16,1,At-Risk Customers
17964,32,2,463.21,3,New / Developing Customers
17965,38,29,7006.65,0,Champions
17966,38,10,1963.92,2,Loyal Customers
17967,372,2,223.42,4,Dormant Customers
17968,374,4,590.4399999999999,1,At-Risk Customers
17969,166,20,2354.29,2,Loyal Customers
17970,211,1,562.79,4,Dormant Customers
17971,548,1,161.94,4,Dormant Customers
17972,242,1,135.19,4,Dormant Customers
17973,52,1,337.04,3,New / Developing Customers
17974,25,6,1739.09,2,Loyal Customers
17975,15,24,6696.33,0,Champions
17976,372,1,321.79,4,Dormant Customers
17977,29,2,1511.45,3,New / Developing Customers
17978,365,4,1159.99,1,At-Risk Customers
17979,36,4,732.41,3,New / Developing Customers
17980,166,4,1012.72,1,At-Risk Customers
17981,411,1,239.12,4,Dormant Customers
17982,681,1,138.18,4,Dormant Customers
17983,395,1,171.71,4,Dormant Customers
17984,145,5,1152.19,1,At-Risk Customers
17985,22,1,631.35,3,New / Developing Customers
17986,56,1,20.8,4,Dormant Customers
17987,185,5,965.4399999999999,1,At-Risk Customers
17988,12,14,489.54,2,Loyal Customers
17989,379,1,207.32999999999998,4,Dormant Customers
17990,237,6,1527.6100000000001,1,At-Risk Customers
17991,225,3,300.3,4,Dormant Customers
17992,389,1,252.88,4,Dormant Customers
17993,617,1,225.99,4,Dormant Customers
17994,122,11,2270.0299999999997,2,Loyal Customers
17995,282,3,495.48,1,At-Risk Customers
17996,380,3,482.33,1,At-Risk Customers
17997,74,8,1962.46,2,Loyal Customers
17998,380,3,639.24,1,At-Risk Customers
17999,37,3,528.46,3,New / Developing Customers
18000,564,1,124.25,4,Dormant Customers
18001,12,6,924.14,3,New / Developing Customers
18002,376,4,244.37,4,Dormant Customers
18003,376,1,353.51,4,Dormant Customers
18004,362,1,157.92,4,Dormant Customers
18005,4,2,226.47,3,New / Developing Customers
18006,23,4,969.51,3,New / Developing Customers
18007,393,1,215.22,4,Dormant Customers
18008,70,23,19759.079999999998,0,Champions
18009,235,8,2144.23,1,At-Risk Customers
18010,257,1,174.8,4,Dormant Customers
18011,373,2,410.79,4,Dormant Customers
18012,723,1,115.3,4,Dormant Customers
18013,155,2,187.29,4,Dormant Customers
18014,28,1,162.22,3,New / Developing Customers
18015,4,1,120.03,3,New / Developing Customers
18016,32,7,1954.56,2,Loyal Customers
18017,81,4,688.0,1,At-Risk Customers
18018,108,4,297.99,1,At-Risk Customers
18019,52,1,38.45,4,Dormant Customers
18020,544,1,190.48000000000002,4,Dormant Customers
18021,510,2,216.41,4,Dormant Customers
18022,36,5,1507.25,2,Loyal Customers
18024,153,2,389.78,4,Dormant Customers
18025,380,6,1177.72,1,At-Risk Customers
18026,501,2,2074.07,1,At-Risk Customers
18027,99,1,115.31,4,Dormant Customers
18028,583,1,192.05,4,Dormant Customers
18029,642,1,433.77,4,Dormant Customers
18030,4,2,230.64999999999998,3,New / Developing Customers
18031,379,1,451.3,4,Dormant Customers
18032,334,1,73.5,4,Dormant Customers
18033,65,1,93.82000000000001,4,Dormant Customers
18034,22,3,754.2,3,New / Developing Customers
18035,36,5,1260.23,2,Loyal Customers
18036,32,11,1545.49,2,Loyal Customers
18037,154,15,167.42,1,At-Risk Customers
18038,556,1,141.48,4,Dormant Customers
18039,374,4,548.22,1,At-Risk Customers
18040,19,2,357.20000000000005,3,New / Developing Customers
18041,12,38,8018.7699999999995,0,Champions
18042,54,2,281.15,3,New / Developing Customers
18043,25,3,529.29,3,New / Developing Customers
18044,4,18,3505.61,0,Champions
18045,45,1,178.34,3,New / Developing Customers
18046,650,1,189.63,4,Dormant Customers
18047,381,2,326.09,4,Dormant Customers
18048,203,3,394.93,1,At-Risk Customers
18049,437,2,500.92,4,Dormant Customers
18050,359,2,412.06,4,Dormant Customers
18051,634,7,2282.28,1,At-Risk Customers
18052,565,1,10877.18,1,At-Risk Customers
18053,71,3,571.07,3,New / Developing Customers
18054,393,1,176.5,4,Dormant Customers
18055,7,14,10142.64,0,Champions
18056,288,2,554.6,1,At-Risk Customers
18057,393,3,1188.46,1,At-Risk Customers
18058,10,3,774.06,3,New / Developing Customers
18059,23,3,306.46,3,New / Developing Customers
18060,408,2,1185.46,1,At-Risk Customers
18061,22,28,6083.81,0,Champions
18062,173,6,1632.67,1,At-Risk Customers
18063,391,2,186.60000000000002,4,Dormant Customers
18064,133,11,4481.83,2,Loyal Customers
18065,6,29,5866.63,0,Champions
18066,75,3,1440.4,1,At-Risk Customers
18067,40,1,396.33,3,New / Developing Customers
18068,289,1,101.69999999999999,4,Dormant Customers
18069,26,11,4464.92,2,Loyal Customers
18070,669,1,314.1,4,Dormant Customers
18071,258,6,1169.68,1,At-Risk Customers
18072,186,1,247.44,4,Dormant Customers
18073,114,12,3859.82,2,Loyal Customers
18074,374,2,1019.44,1,At-Risk Customers
18075,23,20,5783.29,0,Champions
18076,380,1,151.49,4,Dormant Customers
18077,8,18,4078.79,0,Champions
18078,217,4,725.53,1,At-Risk Customers
18079,45,5,4203.93,2,Loyal Customers
18080,19,2,1231.5,3,New / Developing Customers
18081,36,3,343.45,3,New / Developing Customers
18082,26,1,680.84,3,New / Developing Customers
18083,398,1,463.53,4,Dormant Customers
18084,16,3,795.2299999999999,3,New / Developing Customers
18085,330,4,1341.8500000000001,1,At-Risk Customers
18086,274,1,101.34,4,Dormant Customers
18087,98,17,14761.519999999999,2,Loyal Customers
18088,61,1,166.03,4,Dormant Customers
18089,447,1,428.45,4,Dormant Customers
18090,422,1,321.9,4,Dormant Customers
18091,593,1,360.85,4,Dormant Customers
18092,2,18,14693.72,0,Champions
18093,93,8,4452.71,2,Loyal Customers
18094,82,13,6391.52,2,Loyal Customers
18095,313,5,2303.09,1,At-Risk Customers
18096,12,6,1657.87,2,Loyal Customers
18097,8,11,4627.92,2,Loyal Customers
18098,396,1,527.94,4,Dormant Customers
18099,127,1,168.31,4,Dormant Customers
18100,550,1,451.56,4,Dormant Customers
18101,11,5,622.01,3,New / Developing Customers
18102,1,145,580987.04,0,Champions
18103,549,1,105.8,4,Dormant Customers
